item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
11140	billet	10	11197	B IH L AH T	5	8.9e-05	1	0.4708104729652405	0.4708104729652405	0.5291895270347595	0.6415544748306274	0.3523789942264557	3.0732550621032715	1	B IH L AH T	1	B IH L AH T	1	B IH L AH T	1	B IH L AH T	1	B IH L AH T	1	B IH L AH T	1	B IH L AH T	1	B IH L AH T	BOTH_CORRECT	BOTH_CORRECT
11141	billfold	10	11198	B IH L F OW L D	7	8.9e-05	1	0.5074235200881958	0.5074235200881958	0.4925764799118042	0.7148481011390686	0.31247201561927795	2.3077781200408936	1	B IH L F OW L D	1	B IH L F OW L D	1	B IH L F OW L D	1	B IH L F OW L D	1	B IH L F OW L D	1	B IH L F OW L D	1	B IH L F OW L D	1	B IH L F OW L D	BOTH_CORRECT	BOTH_CORRECT
11142	billiard	10	11199	B IH L Y ER D	6	8.9e-05	1	0.5392100214958191	0.5392100214958191	0.4607899785041809	0.7785813808441162	0.0591389536857605	1.7994771003723145	1	B IH L Y ER D	1	B IH L Y ER D	1	B IH L Y ER D	1	B IH L Y ER D	1	B IH L Y ER D	1	B IH L Y ER D	1	B IH L Y ER D	1	B IH L Y ER D	BOTH_CORRECT	BOTH_CORRECT
11143	billiards	10	11200	B IH L Y ER D Z	7	8.9e-05	1	0.5386744141578674	0.5386744141578674	0.46132558584213257	0.7775036096572876	0.0812487006187439	1.771651268005371	1	B IH L Y ER D Z	1	B IH L Y ER D Z	1	B IH L Y ER D Z	1	B IH L Y ER D Z	1	B IH L Y ER D Z	1	B IH L Y ER D Z	1	B IH L Y ER D Z	1	B IH L Y ER D Z	BOTH_CORRECT	BOTH_CORRECT
11144	billie	10	11201	B IH L IY	4	8.9e-05	1	0.507864236831665	0.507864236831665	0.49213576316833496	0.7157297134399414	0.2309572696685791	3.9967384338378906	1	B IH L IY	1	B IH L IY	1	B IH L IY	1	B IH L IY	1	B IH L IY	1	B IH L IY	1	B IH L IY	1	B IH L IY	BOTH_CORRECT	BOTH_CORRECT
11145	billings	10	11202	B IH L IH NG Z	6	8.9e-05	1	0.45688700675964355	0.45688700675964355	0.5431129932403564	0.6135593056678772	0.1904163956642151	4.577705383300781	1	B IH L IH NG Z	1	B IH L IH NG Z	1	B IH L IH NG Z	1	B IH L IH NG Z	1	B IH L IH NG Z	1	B IH L IH NG Z	1	B IH L IH NG Z	1	B IH L IH NG Z	BOTH_CORRECT	BOTH_CORRECT
11146	billionaire	10	11203	B IH L Y AH N EH R	8	8.9e-05	1	0.5223442912101746	0.5223442912101746	0.47765570878982544	0.7447183728218079	0.13841354846954346	1.961167335510254	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	1	B IH L Y AH N EH R	BOTH_CORRECT	BOTH_CORRECT
11147	billionth	10	11204	B IH L Y AH N TH	7	8.9e-05	1	0.493467777967453	0.493467777967453	0.506532222032547	0.6869348287582397	0.15329909324645996	2.0947065353393555	1	B IH L Y AH N TH	1	B IH L Y AH N TH	1	B IH L Y AH N TH	1	B IH L Y AH N TH	1	B IH L Y AH N TH	1	B IH L Y AH N TH	1	B IH L Y AH N TH	1	B IH L Y AH N TH	BOTH_CORRECT	BOTH_CORRECT
11148	billionths	10	11205	B IH L Y AH N TH S	8	8.9e-05	1	0.4884518086910248	0.4884518086910248	0.5115481913089752	0.6768994927406311	0.17437857389450073	2.501387596130371	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	1	B IH L Y AH N TH S	BOTH_CORRECT	BOTH_CORRECT
11149	billiton	10	11206	B IH L IH T AH N	7	8.9e-05	1	0.49190959334373474	0.49190959334373474	0.5080904066562653	0.6838177442550659	0.20706012845039368	1.914336919784546	1	B IH L IH T AH N	1	B IH L IH T AH N	0	B IH L IH T AH M	1	B IH L IH T AH N	1	B IH L IH T AH N	1	B IH L IH T AH N	0	B IH L IH T AH M	1	B IH L IH T AH N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11150	billon	10	11207	B IH L AH N	5	8.9e-05	1	0.4876767694950104	0.4876767694950104	0.5123232305049896	0.6753485798835754	0.33230337500572205	2.1446938514709473	1	B IH L AH N	1	B IH L AH N	1	B IH L AH N	1	B IH L AH N	1	B IH L AH N	1	B IH L AH N	1	B IH L AH N	1	B IH L AH N	BOTH_CORRECT	BOTH_CORRECT
11151	billow	10	11208	B IH L OW	4	8.9e-05	1	0.5376211404800415	0.5376211404800415	0.4623788595199585	0.775384783744812	0.03521603345870972	2.96579909324646	1	B IH L OW	1	B IH L OW	1	B IH L OW	1	B IH L OW	1	B IH L OW	1	B IH L OW	1	B IH L OW	1	B IH L OW	BOTH_CORRECT	BOTH_CORRECT
11152	biloxi	10	11209	B AH L AH K S IY	7	8.9e-05	1	0.5361409187316895	0.5361409187316895	0.46385908126831055	0.7724081873893738	0.21949893236160278	1.2685168981552124	1	B AH L AH K S IY	1	B AH L AH K S IY	0	B AH L AE N D R IY	1	B AH L AH K S IY	1	B AH L AH K S IY	1	B AH L AH K S IY	0	B AH L AE N D R IY	1	B AH L AH K S IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11153	bimbo	10	11210	B IH M B OW	5	8.9e-05	1	0.5144926905632019	0.5144926905632019	0.4855073094367981	0.7289934754371643	0.4331127405166626	1.30453360080719	1	B IH M B OW	1	B IH M B OW	1	B IH M B OW	1	B IH M B OW	1	B IH M B OW	1	B IH M B OW	1	B IH M B OW	1	B IH M B OW	BOTH_CORRECT	BOTH_CORRECT
11154	bimini	10	11211	B IH M AH N IY	6	8.9e-05	1	0.49723300337791443	0.49723300337791443	0.5027669966220856	0.6944659352302551	0.337114155292511	1.9865715503692627	1	B IH M AH N IY	1	B IH M AH N IY	1	B IH M AH N IY	1	B IH M AH N IY	1	B IH M AH N IY	1	B IH M AH N IY	1	B IH M AH N IY	1	B IH M AH N IY	BOTH_CORRECT	BOTH_CORRECT
11155	bimodal	10	11212	B AY M OW D AH L	7	8.9e-05	1	0.5434706211090088	0.5434706211090088	0.4565293788909912	0.7871612310409546	0.4323970675468445	1.0654752254486084	1	B AY M OW D AH L	1	B AY M OW D AH L	1	B AY M OW D AH L	1	B AY M OW D AH L	1	B AY M OW D AH L	1	B AY M OW D AH L	1	B AY M OW D AH L	1	B AY M OW D AH L	BOTH_CORRECT	BOTH_CORRECT
11156	bimonthly	10	11213	B AY M AH N TH L IY	8	8.9e-05	1	0.5390777587890625	0.5390777587890625	0.4609222412109375	0.7783151865005493	0.2436237931251526	1.2528592348098755	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	1	B AY M AH N TH L IY	BOTH_CORRECT	BOTH_CORRECT
11157	binational	10	11214	B AY N AE SH AH N AH L	9	8.9e-05	1	0.5286768674850464	0.5286768674850464	0.4713231325149536	0.7574167847633362	0.47315970063209534	1.0694211721420288	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	1	B AY N AE SH AH N AH L	BOTH_CORRECT	BOTH_CORRECT
11158	binder	10	11215	B AY N D ER	5	8.9e-05	1	0.48965391516685486	0.48965391516685486	0.5103460848331451	0.6793049573898315	0.34246984124183655	1.997191071510315	1	B AY N D ER	1	B AY N D ER	1	B AY N D ER	1	B AY N D ER	1	B AY N D ER	1	B AY N D ER	1	B AY N D ER	1	B AY N D ER	BOTH_CORRECT	BOTH_CORRECT
11159	binge	10	11217	B IH N JH	4	8.9e-05	1	0.5117264986038208	0.5117264986038208	0.4882735013961792	0.7234572768211365	0.3342011868953705	1.4145755767822266	1	B IH N JH	1	B IH N JH	1	B IH N JH	1	B IH N JH	1	B IH N JH	1	B IH N JH	1	B IH N JH	1	B IH N JH	BOTH_CORRECT	BOTH_CORRECT
11160	bingham	10	11218	B IH NG AH M	5	8.9e-05	1	0.4903123080730438	0.4903123080730438	0.5096876919269562	0.6806221008300781	0.24556612968444824	2.8268768787384033	1	B IH NG AH M	1	B IH NG AH M	1	B IH NG AH M	1	B IH NG AH M	1	B IH NG AH M	1	B IH NG AH M	1	B IH NG AH M	1	B IH NG AH M	BOTH_CORRECT	BOTH_CORRECT
11161	binghamton	10	11219	B IH NG AH M T AH N	8	8.9e-05	1	0.5048165917396545	0.5048165917396545	0.49518340826034546	0.709633469581604	0.22423222661018372	1.8652467727661133	1	B IH NG AH M T AH N	1	B IH NG AH M T AH N	0	B IH NG G AH L	1	B IH NG AH M T AH N	1	B IH NG AH M T AH N	1	B IH NG AH M T AH N	0	B IH NG G AH L	1	B IH NG AH M T AH N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11162	bingle	10	11220	B IH NG G AH L	6	8.9e-05	1	0.5383894443511963	0.5383894443511963	0.4616105556488037	0.7769302129745483	0.4820709824562073	1.0566049814224243	1	B IH NG G AH L	1	B IH NG G AH L	1	B IH NG G AH L	1	B IH NG G AH L	1	B IH NG G AH L	1	B IH NG G AH L	1	B IH NG G AH L	1	B IH NG G AH L	BOTH_CORRECT	BOTH_CORRECT
11163	binning	10	11221	B IH N IH NG	5	8.9e-05	1	0.47126832604408264	0.47126832604408264	0.5287316739559174	0.6424732804298401	0.3366241455078125	2.8537087440490723	1	B IH N IH NG	1	B IH N IH NG	1	B IH N IH NG	1	B IH N IH NG	1	B IH N IH NG	1	B IH N IH NG	1	B IH N IH NG	1	B IH N IH NG	BOTH_CORRECT	BOTH_CORRECT
11164	binocular	10	11222	B AH N AA K Y AH L ER	9	8.9e-05	1	0.5601599216461182	0.5601599216461182	0.43984007835388184	0.8209055066108704	0.4778978228569031	0.9315542578697205	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	1	B AH N AA K Y AH L ER	BOTH_CORRECT	BOTH_CORRECT
11165	binomial	10	11223	B AY N OW M IY AH L	8	8.9e-05	1	0.5254222750663757	0.5254222750663757	0.47457772493362427	0.7508884072303772	0.2720642387866974	1.3052873611450195	1	B AY N OW M IY AH L	1	B AY N OW M IY AH L	0	B AY N AE N IH K	1	B AY N OW M IY AH L	1	B AY N OW M IY AH L	1	B AY N OW M IY AH L	0	B AY N AE N IH K	1	B AY N OW M IY AH L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11166	biochemist	10	11224	B AY OW K EH M AH S T	9	8.9e-05	1	0.5387648344039917	0.5387648344039917	0.4612351655960083	0.7776855230331421	0.14938580989837646	2.4273149967193604	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	1	B AY OW K EH M AH S T	BOTH_CORRECT	BOTH_CORRECT
11167	bioethics	10	11225	B AY OW EH TH IH K S	8	8.9e-05	1	0.5339548587799072	0.5339548587799072	0.4660451412200928	0.7680143713951111	0.2886168360710144	1.2167465686798096	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	1	B AY OW EH TH IH K S	BOTH_CORRECT	BOTH_CORRECT
11168	biofeedback	10	11226	B AY OW F IY D B AE K	9	8.9e-05	1	0.5345909595489502	0.5345909595489502	0.4654090404510498	0.7692925333976746	0.3991301953792572	1.0843760967254639	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	1	B AY OW F IY D B AE K	BOTH_CORRECT	BOTH_CORRECT
11169	biogen	10	11227	B AY OW JH EH N	6	8.9e-05	1	0.53481525182724	0.53481525182724	0.46518474817276	0.7697433829307556	0.29241281747817993	1.1437506675720215	1	B AY OW JH EH N	1	B AY OW JH EH N	0	B AY OW TH	1	B AY OW JH EH N	1	B AY OW JH EH N	1	B AY OW JH EH N	0	B AY OW TH	1	B AY OW JH EH N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11170	biographer	10	11228	B AY AA G R AH F ER	8	8.9e-05	1	0.5349989533424377	0.5349989533424377	0.46500104665756226	0.7701125144958496	0.07093185186386108	2.830521583557129	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	1	B AY AA G R AH F ER	BOTH_CORRECT	BOTH_CORRECT
11171	biologic	10	11229	B AY AH L AA JH IH K	8	8.9e-05	1	0.5430842638015747	0.5430842638015747	0.4569157361984253	0.786382794380188	0.38675573468208313	1.1213502883911133	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	1	B AY AH L AA JH IH K	BOTH_CORRECT	BOTH_CORRECT
11172	biologist	10	11230	B AY AA L AH JH IH S T	9	8.9e-05	1	0.5543223023414612	0.5543223023414612	0.4456776976585388	0.809075117111206	0.17749929428100586	1.6515125036239624	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	1	B AY AA L AH JH IH S T	BOTH_CORRECT	BOTH_CORRECT
11173	biomass	10	11231	B AY AH M AE S	6	8.9e-05	1	0.4931075870990753	0.4931075870990753	0.5068924129009247	0.6862142086029053	0.2349156141281128	2.719451427459717	1	B AY AH M AE S	1	B AY AH M AE S	0	P AY L AH T AH S	1	B AY AH M AE S	1	B AY AH M AE S	1	B AY AH M AE S	0	P AY L AH T AH S	1	B AY AH M AE S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11174	biome	10	11232	B AY OW M	4	8.9e-05	1	0.5121182799339294	0.5121182799339294	0.48788172006607056	0.724241316318512	0.34356847405433655	1.5169161558151245	1	B AY OW M	1	B AY OW M	1	B AY OW M	1	B AY OW M	1	B AY OW M	1	B AY OW M	1	B AY OW M	1	B AY OW M	BOTH_CORRECT	BOTH_CORRECT
11175	biometric	10	11233	B AY AH M EH T R AH K	9	8.9e-05	1	0.5289500951766968	0.5289500951766968	0.4710499048233032	0.7579649686813354	0.2682059407234192	1.3017842769622803	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	1	B AY AH M EH T R AH K	BOTH_CORRECT	BOTH_CORRECT
11176	bionic	10	11234	B AY AO N IH K	6	8.9e-05	1	0.5321518778800964	0.5321518778800964	0.46784812211990356	0.7643925547599792	0.3654399812221527	1.1798765659332275	1	B AY AO N IH K	1	B AY AO N IH K	1	B AY AO N IH K	1	B AY AO N IH K	1	B AY AO N IH K	1	B AY AO N IH K	1	B AY AO N IH K	1	B AY AO N IH K	BOTH_CORRECT	BOTH_CORRECT
11177	biophysics	10	11235	B AY OW F IH S IH K S	9	8.9e-05	1	0.5298395752906799	0.5298395752906799	0.47016042470932007	0.7597501873970032	0.1464146375656128	3.27577543258667	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	1	B AY OW F IH S IH K S	BOTH_CORRECT	BOTH_CORRECT
11178	biopic	10	11236	B AY OW P IH K	6	8.9e-05	1	0.513561487197876	0.513561487197876	0.486438512802124	0.7271295785903931	0.32222917675971985	1.4354770183563232	1	B AY OW P IH K	1	B AY OW P IH K	1	B AY OW P IH K	1	B AY OW P IH K	1	B AY OW P IH K	1	B AY OW P IH K	1	B AY OW P IH K	1	B AY OW P IH K	BOTH_CORRECT	BOTH_CORRECT
11179	biopsy	10	11237	B AY AA P S IY	6	8.9e-05	1	0.5297005772590637	0.5297005772590637	0.4702994227409363	0.7594711780548096	0.2335379719734192	1.845731496810913	1	B AY AA P S IY	1	B AY AA P S IY	1	B AY AA P S IY	1	B AY AA P S IY	1	B AY AA P S IY	1	B AY AA P S IY	1	B AY AA P S IY	1	B AY AA P S IY	BOTH_CORRECT	BOTH_CORRECT
11180	biosensor	10	11238	B AY OW S EH N S ER	8	8.9e-05	1	0.510633111000061	0.510633111000061	0.48936688899993896	0.7212693691253662	0.31692904233932495	1.9065274000167847	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	1	B AY OW S EH N S ER	BOTH_CORRECT	BOTH_CORRECT
11181	biosphere	10	11239	B AY OW S F IH R	7	8.9e-05	1	0.500091016292572	0.500091016292572	0.499908983707428	0.7001820206642151	0.3759727478027344	1.4591127634048462	1	B AY OW S F IH R	1	B AY OW S F IH R	1	B AY OW S F IH R	1	B AY OW S F IH R	1	B AY OW S F IH R	1	B AY OW S F IH R	1	B AY OW S F IH R	1	B AY OW S F IH R	BOTH_CORRECT	BOTH_CORRECT
11182	biotech	10	11240	B AY OW T EH K	6	8.9e-05	1	0.5576555728912354	0.5576555728912354	0.44234442710876465	0.8158262968063354	0.3077768087387085	0.9809258580207825	1	B AY OW T EH K	1	B AY OW T EH K	1	B AY OW T EH K	1	B AY OW T EH K	1	B AY OW T EH K	1	B AY OW T EH K	1	B AY OW T EH K	1	B AY OW T EH K	BOTH_CORRECT	BOTH_CORRECT
11183	biotin	10	11241	B AY AH T AH N	6	8.9e-05	1	0.5048222541809082	0.5048222541809082	0.4951777458190918	0.7096447348594666	0.27326175570487976	2.576848030090332	1	B AY AH T AH N	1	B AY AH T AH N	1	B AY AH T AH N	1	B AY AH T AH N	1	B AY AH T AH N	1	B AY AH T AH N	1	B AY AH T AH N	1	B AY AH T AH N	BOTH_CORRECT	BOTH_CORRECT
11184	biotite	10	11242	B AY AH T AY T	6	8.9e-05	1	0.5492606163024902	0.5492606163024902	0.45073938369750977	0.7988418340682983	0.21187984943389893	1.2617769241333008	1	B AY AH T AY T	1	B AY AH T AY T	1	B AY AH T AY T	1	B AY AH T AY T	1	B AY AH T AY T	1	B AY AH T AY T	1	B AY AH T AY T	1	B AY AH T AY T	BOTH_CORRECT	BOTH_CORRECT
11185	biphenyl	10	11243	B IH F AH N AH L	7	8.9e-05	1	0.4860258996486664	0.4860258996486664	0.5139741003513336	0.6720445156097412	0.1804298758506775	4.360361099243164	1	B IH F AH N AH L	1	B IH F AH N AH L	1	B IH F AH N AH L	1	B IH F AH N AH L	1	B IH F AH N AH L	1	B IH F AH N AH L	1	B IH F AH N AH L	1	B IH F AH N AH L	BOTH_CORRECT	BOTH_CORRECT
11186	biplane	10	11244	B AY P L EY N	6	8.9e-05	1	0.5224509239196777	0.5224509239196777	0.47754907608032227	0.7449320554733276	0.14656412601470947	1.6698634624481201	1	B AY P L EY N	1	B AY P L EY N	1	B AY P L EY N	1	B AY P L EY N	1	B AY P L EY N	1	B AY P L EY N	1	B AY P L EY N	1	B AY P L EY N	BOTH_CORRECT	BOTH_CORRECT
11187	bipolar	10	11245	B AY P OW L ER	6	8.9e-05	1	0.5443583130836487	0.5443583130836487	0.4556416869163513	0.7889503836631775	0.21761274337768555	1.4203035831451416	1	B AY P OW L ER	1	B AY P OW L ER	1	B AY P OW L ER	1	B AY P OW L ER	1	B AY P OW L ER	1	B AY P OW L ER	1	B AY P OW L ER	1	B AY P OW L ER	BOTH_CORRECT	BOTH_CORRECT
11188	biracial	10	11246	B AY R EY SH AH L	7	8.9e-05	1	0.534672737121582	0.534672737121582	0.46532726287841797	0.7694569230079651	0.36766570806503296	1.0993239879608154	1	B AY R EY SH AH L	1	B AY R EY SH AH L	1	B AY R EY SH AH L	1	B AY R EY SH AH L	1	B AY R EY SH AH L	1	B AY R EY SH AH L	1	B AY R EY SH AH L	1	B AY R EY SH AH L	BOTH_CORRECT	BOTH_CORRECT
11189	birch	10	11247	B ER CH	3	8.9e-05	1	0.4997306168079376	0.4997306168079376	0.5002693831920624	0.6994611620903015	0.17279160022735596	3.321634292602539	1	B ER CH	1	B ER CH	1	B ER CH	1	B ER CH	1	B ER CH	1	B ER CH	1	B ER CH	1	B ER CH	BOTH_CORRECT	BOTH_CORRECT
11190	bircher	10	11248	B ER CH ER	4	8.9e-05	1	0.5005218982696533	0.5005218982696533	0.4994781017303467	0.7010437846183777	0.3022540509700775	2.6032838821411133	1	B ER CH ER	1	B ER CH ER	1	B ER CH ER	1	B ER CH ER	1	B ER CH ER	1	B ER CH ER	1	B ER CH ER	1	B ER CH ER	BOTH_CORRECT	BOTH_CORRECT
11191	birdbrain	10	11249	B ER D B R EY N	7	8.9e-05	1	0.5341776013374329	0.5341776013374329	0.46582239866256714	0.7684620022773743	0.34122368693351746	1.4296725988388062	1	B ER D B R EY N	1	B ER D B R EY N	1	B ER D B R EY N	1	B ER D B R EY N	1	B ER D B R EY N	1	B ER D B R EY N	1	B ER D B R EY N	1	B ER D B R EY N	BOTH_CORRECT	BOTH_CORRECT
11192	birdcage	10	11250	B ER D K EY JH	6	8.9e-05	1	0.49140116572380066	0.49140116572380066	0.5085988342761993	0.6828005909919739	0.3497598171234131	1.9690711498260498	1	B ER D K EY JH	1	B ER D K EY JH	1	B ER D K EY JH	1	B ER D K EY JH	1	B ER D K EY JH	1	B ER D K EY JH	1	B ER D K EY JH	1	B ER D K EY JH	BOTH_CORRECT	BOTH_CORRECT
11193	birder	10	11251	B ER D ER	4	8.9e-05	1	0.4858134686946869	0.4858134686946869	0.5141865313053131	0.6716192960739136	0.14605069160461426	4.39204216003418	1	B ER D ER	1	B ER D ER	1	B ER D ER	1	B ER D ER	1	B ER D ER	1	B ER D ER	1	B ER D ER	1	B ER D ER	BOTH_CORRECT	BOTH_CORRECT
11194	birdhouse	10	11252	B ER D HH AW S	6	8.9e-05	1	0.46640175580978394	0.46640175580978394	0.5335982441902161	0.632702112197876	0.28914695978164673	6.383443355560303	1	B ER D HH AW S	1	B ER D HH AW S	1	B ER D HH AW S	1	B ER D HH AW S	1	B ER D HH AW S	1	B ER D HH AW S	1	B ER D HH AW S	1	B ER D HH AW S	BOTH_CORRECT	BOTH_CORRECT
11195	birdie	10	11253	B ER D IY	4	8.9e-05	1	0.47049763798713684	0.47049763798713684	0.5295023620128632	0.6409265995025635	0.07030785083770752	4.836225986480713	1	B ER D IY	1	B ER D IY	0	B ER TH	1	B ER D IY	1	B ER D IY	1	B ER D IY	0	B ER TH	1	B ER D IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
11196	birdlike	10	11254	B ER D L AY K	6	8.9e-05	1	0.5045527815818787	0.5045527815818787	0.49544721841812134	0.7091057896614075	0.2536265254020691	2.208371639251709	1	B ER D L AY K	1	B ER D L AY K	1	B ER D L AY K	1	B ER D L AY K	1	B ER D L AY K	1	B ER D L AY K	1	B ER D L AY K	1	B ER D L AY K	BOTH_CORRECT	BOTH_CORRECT
11197	birdman	10	11255	B ER D M AE N	6	8.9e-05	1	0.5029829740524292	0.5029829740524292	0.4970170259475708	0.705966055393219	0.387115478515625	1.4936784505844116	1	B ER D M AE N	1	B ER D M AE N	1	B ER D M AE N	1	B ER D M AE N	1	B ER D M AE N	1	B ER D M AE N	1	B ER D M AE N	1	B ER D M AE N	BOTH_CORRECT	BOTH_CORRECT
11198	birdseed	10	11256	B ER D S IY D	6	8.9e-05	1	0.48204928636550903	0.48204928636550903	0.517950713634491	0.6640831232070923	0.3091277480125427	3.9294626712799072	1	B ER D S IY D	1	B ER D S IY D	1	B ER D S IY D	1	B ER D S IY D	1	B ER D S IY D	1	B ER D S IY D	1	B ER D S IY D	1	B ER D S IY D	BOTH_CORRECT	BOTH_CORRECT
11199	birdseye	10	11257	B ER D Z AY	5	8.9e-05	1	0.5088467597961426	0.5088467597961426	0.4911532402038574	0.7176953554153442	0.4252924621105194	1.2598708868026733	1	B ER D Z AY	1	B ER D Z AY	1	B ER D Z AY	1	B ER D Z AY	1	B ER D Z AY	1	B ER D Z AY	1	B ER D Z AY	1	B ER D Z AY	BOTH_CORRECT	BOTH_CORRECT
11200	birdsong	10	11258	B ER D S AO NG	6	8.9e-05	1	0.5001640319824219	0.5001640319824219	0.4998359680175781	0.7003280520439148	0.3693177103996277	1.961493730545044	1	B ER D S AO NG	1	B ER D S AO NG	1	B ER D S AO NG	1	B ER D S AO NG	1	B ER D S AO NG	1	B ER D S AO NG	1	B ER D S AO NG	1	B ER D S AO NG	BOTH_CORRECT	BOTH_CORRECT
11201	birdwatcher	10	11259	B ER D W AA CH ER	7	8.9e-05	1	0.545278012752533	0.545278012752533	0.45472198724746704	0.7908047437667847	0.3055948317050934	1.0652637481689453	1	B ER D W AA CH ER	1	B ER D W AA CH ER	1	B ER D W AA CH ER	1	B ER D W AA CH ER	1	B ER D W AA CH ER	1	B ER D W AA CH ER	1	B ER D W AA CH ER	1	B ER D W AA CH ER	BOTH_CORRECT	BOTH_CORRECT
11202	birdwatching	10	11260	B ER D W AA CH IH NG	8	8.9e-05	1	0.5113548636436462	0.5113548636436462	0.48864513635635376	0.7227135896682739	0.2472439408302307	1.5708311796188354	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	1	B ER D W AA CH IH NG	BOTH_CORRECT	BOTH_CORRECT
11203	bireme	10	11261	B AY R IY M	5	8.9e-05	1	0.49581390619277954	0.49581390619277954	0.5041860938072205	0.6916276216506958	0.34063634276390076	2.43654203414917	1	B AY R IY M	1	B AY R IY M	1	B AY R IY M	1	B AY R IY M	1	B AY R IY M	1	B AY R IY M	1	B AY R IY M	1	B AY R IY M	BOTH_CORRECT	BOTH_CORRECT
11204	biro	10	11262	B IH R OW	4	8.9e-05	1	0.4917975664138794	0.4917975664138794	0.5082024335861206	0.6835936903953552	0.3070310056209564	2.4051194190979004	1	B IH R OW	1	B IH R OW	1	B IH R OW	1	B IH R OW	1	B IH R OW	1	B IH R OW	1	B IH R OW	1	B IH R OW	BOTH_CORRECT	BOTH_CORRECT
